 ,stack,counts,err
1781,1781,2004.000,44.766
1782,1782,2249.000,47.424
1783,1783,2137.000,46.228
1784,1784,2250.000,47.434
1785,1785,2140.000,46.260
1786,1786,2127.000,46.119
1787,1787,2321.000,48.177
1788,1788,2052.000,45.299
1789,1789,2042.000,45.188
1790,1790,2038.000,45.144
1791,1791,2056.000,45.343
1792,1792,2100.000,45.826
1793,1793,2050.000,45.277
1794,1794,2047.000,45.244
1795,1795,2117.000,46.011
1796,1796,2168.000,46.562
1797,1797,2084.000,45.651
1798,1798,2010.000,44.833
1799,1799,2084.000,45.651
1800,1800,2003.000,44.755
1801,1801,2055.000,45.332
1802,1802,1929.000,43.920
1803,1803,2107.000,45.902
1804,1804,1971.000,44.396
1805,1805,1958.000,44.249
1806,1806,1954.000,44.204
1807,1807,2082.000,45.629
1808,1808,2169.000,46.573
1809,1809,1973.000,44.418
1810,1810,2039.000,45.155
1811,1811,2068.000,45.475
1812,1812,2176.000,46.648
1813,1813,2034.000,45.100
1814,1814,1881.000,43.370
1815,1815,1895.000,43.532
1816,1816,1918.000,43.795
1817,1817,2198.000,46.883
1818,1818,1905.000,43.646
1819,1819,1883.000,43.394
1820,1820,1992.000,44.632
1821,1821,1971.000,44.396
1822,1822,1901.000,43.600
1823,1823,2021.000,44.956
1824,1824,1995.000,44.665
1825,1825,1946.000,44.113
1826,1826,1984.000,44.542
1827,1827,1926.000,43.886
1828,1828,1772.000,42.095
1829,1829,1856.000,43.081
1830,1830,1796.000,42.379
1831,1831,1820.000,42.661
1832,1832,1889.000,43.463
1833,1833,1877.000,43.324
1834,1834,1834.000,42.825
1835,1835,1920.000,43.818
1836,1836,1818.000,42.638
1837,1837,1802.000,42.450
1838,1838,1933.000,43.966
1839,1839,1980.000,44.497
1840,1840,1876.000,43.313
1841,1841,1781.000,42.202
1842,1842,1765.000,42.012
1843,1843,1779.000,42.178
1844,1844,1863.000,43.162
1845,1845,1749.000,41.821
1846,1846,1798.000,42.403
1847,1847,1764.000,42.000
1848,1848,1884.000,43.405
1849,1849,1728.000,41.569
1850,1850,1894.000,43.520
1851,1851,1787.000,42.273
1852,1852,1749.000,41.821
1853,1853,1668.000,40.841
1854,1854,1751.000,41.845
1855,1855,1642.000,40.522
1856,1856,1777.000,42.154
1857,1857,1684.000,41.037
1858,1858,1591.000,39.887
1859,1859,1743.000,41.749
1860,1860,1729.000,41.581
1861,1861,1710.000,41.352
1862,1862,1650.000,40.620
1863,1863,1709.000,41.340
1864,1864,1644.000,40.546
1865,1865,1660.000,40.743
1866,1866,1746.000,41.785
1867,1867,1710.000,41.352
1868,1868,1824.000,42.708
1869,1869,1851.000,43.023
1870,1870,1817.000,42.626
1871,1871,1764.000,42.000
1872,1872,1718.000,41.449
1873,1873,1639.000,40.485
1874,1874,1618.000,40.224
1875,1875,1798.000,42.403
1876,1876,1752.000,41.857
1877,1877,1649.000,40.608
1878,1878,1716.000,41.425
1879,1879,1673.000,40.902
1880,1880,1626.000,40.324
1881,1881,1671.000,40.878
1882,1882,1719.000,41.461
1883,1883,1509.000,38.846
1884,1884,1705.000,41.292
1885,1885,1604.000,40.050
1886,1886,1664.000,40.792
1887,1887,1729.000,41.581
1888,1888,1738.000,41.689
1889,1889,1573.000,39.661
1890,1890,1711.000,41.364
1891,1891,1687.000,41.073
1892,1892,1614.000,40.175
1893,1893,1583.000,39.787
1894,1894,1542.000,39.268
1895,1895,1525.000,39.051
1896,1896,1645.000,40.559
1897,1897,1560.000,39.497
1898,1898,1563.000,39.535
1899,1899,1706.000,41.304
1900,1900,1570.000,39.623
1901,1901,1559.000,39.484
1902,1902,1560.000,39.497
1903,1903,1500.000,38.730
1904,1904,1558.000,39.472
1905,1905,1471.000,38.354
1906,1906,1545.000,39.306
1907,1907,1591.000,39.887
1908,1908,1527.000,39.077
1909,1909,1611.000,40.137
1910,1910,1639.000,40.485
1911,1911,1483.000,38.510
1912,1912,1568.000,39.598
1913,1913,1448.000,38.053
1914,1914,1492.000,38.626
1915,1915,1652.000,40.645
1916,1916,1543.000,39.281
1917,1917,1593.000,39.912
1918,1918,1489.000,38.588
1919,1919,1514.000,38.910
1920,1920,1420.000,37.683
1921,1921,1563.000,39.535
1922,1922,1432.000,37.842
1923,1923,1420.000,37.683
1924,1924,1524.000,39.038
1925,1925,1413.000,37.590
1926,1926,1479.000,38.458
1927,1927,1444.000,38.000
1928,1928,1469.000,38.328
1929,1929,1585.000,39.812
1930,1930,1471.000,38.354
1931,1931,1476.000,38.419
1932,1932,1497.000,38.691
1933,1933,1491.000,38.613
1934,1934,1461.000,38.223
1935,1935,1451.000,38.092
1936,1936,1434.000,37.868
1937,1937,1447.000,38.039
1938,1938,1439.000,37.934
1939,1939,1432.000,37.842
1940,1940,1385.000,37.216
1941,1941,1425.000,37.749
1942,1942,1467.000,38.301
1943,1943,1416.000,37.630
1944,1944,1410.000,37.550
1945,1945,1353.000,36.783
1946,1946,1421.000,37.696
1947,1947,1461.000,38.223
1948,1948,1353.000,36.783
1949,1949,1405.000,37.483
1950,1950,1281.000,35.791
1951,1951,1488.000,38.575
1952,1952,1381.000,37.162
1953,1953,1430.000,37.815
1954,1954,1280.000,35.777
1955,1955,1405.000,37.483
1956,1956,1348.000,36.715
1957,1957,1374.000,37.068
1958,1958,1366.000,36.959
1959,1959,1294.000,35.972
1960,1960,1416.000,37.630
1961,1961,1410.000,37.550
1962,1962,1263.000,35.539
1963,1963,1424.000,37.736
1964,1964,1316.000,36.277
1965,1965,1243.000,35.256
1966,1966,1368.000,36.986
1967,1967,1331.000,36.483
1968,1968,1359.000,36.865
1969,1969,1298.000,36.028
1970,1970,1280.000,35.777
1971,1971,1250.000,35.355
1972,1972,1349.000,36.729
1973,1973,1328.000,36.442
1974,1974,1326.000,36.414
1975,1975,1256.000,35.440
1976,1976,1206.000,34.728
1977,1977,1272.000,35.665
1978,1978,1302.000,36.083
1979,1979,1151.000,33.926
1980,1980,1233.000,35.114
1981,1981,1348.000,36.715
1982,1982,1303.000,36.097
1983,1983,1230.000,35.071
1984,1984,1229.000,35.057
1985,1985,1201.000,34.655
1986,1986,1211.000,34.799
1987,1987,1290.000,35.917
1988,1988,1332.000,36.497
1989,1989,1362.000,36.905
1990,1990,1326.000,36.414
1991,1991,1250.000,35.355
1992,1992,1222.000,34.957
1993,1993,1215.000,34.857
1994,1994,1146.000,33.853
1995,1995,1294.000,35.972
1996,1996,1252.000,35.384
1997,1997,1228.000,35.043
1998,1998,1147.000,33.867
1999,1999,1262.000,35.525
2000,2000,1256.000,35.440
2001,2001,1253.000,35.398
2002,2002,1175.000,34.278
2003,2003,1308.000,36.166
2004,2004,1206.000,34.728
2005,2005,1223.000,34.971
2006,2006,1160.000,34.059
2007,2007,1281.000,35.791
2008,2008,1196.000,34.583
2009,2009,1081.000,32.879
2010,2010,1239.000,35.199
2011,2011,1178.000,34.322
2012,2012,1175.000,34.278
2013,2013,1210.000,34.785
2014,2014,1185.000,34.424
2015,2015,1162.000,34.088
2016,2016,1209.000,34.771
2017,2017,1141.000,33.779
2018,2018,1197.000,34.598
2019,2019,1170.000,34.205
2020,2020,1116.000,33.407
2021,2021,1293.000,35.958
2022,2022,1143.000,33.808
2023,2023,1168.000,34.176
2024,2024,1058.000,32.527
2025,2025,998.000,31.591
2026,2026,1014.000,31.843
2027,2027,1193.000,34.540
2028,2028,1214.000,34.843
2029,2029,1117.000,33.422
2030,2030,1035.000,32.171
2031,2031,1217.000,34.886
2032,2032,1186.000,34.438
2033,2033,1059.000,32.542
2034,2034,1094.000,33.076
2035,2035,1097.000,33.121
2036,2036,997.000,31.575
2037,2037,1191.000,34.511
2038,2038,1178.000,34.322
2039,2039,1120.000,33.466
2040,2040,1148.000,33.882
2041,2041,1117.000,33.422
2042,2042,1088.000,32.985
2043,2043,1122.000,33.496
2044,2044,1057.000,32.512
2045,2045,1037.000,32.202
2046,2046,1086.000,32.955
2047,2047,1082.000,32.894
2048,2048,1094.000,33.076
2049,2049,1182.000,34.380
2050,2050,1042.000,32.280
2051,2051,1060.000,32.558
2052,2052,1000.000,31.623
2053,2053,1104.000,33.226
2054,2054,1089.000,33.000
2055,2055,1053.000,32.450
2056,2056,1091.000,33.030
2057,2057,1046.000,32.342
2058,2058,1022.000,31.969
2059,2059,1080.000,32.863
2060,2060,1016.000,31.875
2061,2061,1096.000,33.106
2062,2062,1093.000,33.061
2063,2063,1114.000,33.377
2064,2064,971.000,31.161
2065,2065,1192.000,34.525
2066,2066,1099.000,33.151
2067,2067,1075.000,32.787
2068,2068,1069.000,32.696
2069,2069,927.000,30.447
2070,2070,1019.000,31.922
2071,2071,1056.000,32.496
2072,2072,1037.000,32.202
2073,2073,983.000,31.353
2074,2074,1088.000,32.985
2075,2075,978.000,31.273
2076,2076,1030.000,32.094
2077,2077,991.000,31.480
2078,2078,957.000,30.935
2079,2079,991.000,31.480
2080,2080,986.000,31.401
2081,2081,1017.000,31.890
2082,2082,926.000,30.430
2083,2083,972.000,31.177
2084,2084,1007.000,31.733
2085,2085,959.000,30.968
2086,2086,988.000,31.432
2087,2087,977.000,31.257
2088,2088,890.000,29.833
2089,2089,979.000,31.289
2090,2090,1043.000,32.296
2091,2091,967.000,31.097
2092,2092,912.000,30.199
2093,2093,1034.000,32.156
2094,2094,949.000,30.806
2095,2095,974.000,31.209
2096,2096,1006.000,31.718
2097,2097,988.000,31.432
2098,2098,973.000,31.193
2099,2099,930.000,30.496
2100,2100,972.000,31.177
2101,2101,949.000,30.806
2102,2102,950.000,30.822
2103,2103,942.000,30.692
2104,2104,958.000,30.952
2105,2105,924.000,30.397
2106,2106,1063.000,32.604
2107,2107,954.000,30.887
2108,2108,940.000,30.659
2109,2109,1002.000,31.654
2110,2110,1012.000,31.812
2111,2111,1053.000,32.450
2112,2112,907.000,30.116
2113,2113,887.000,29.783
2114,2114,870.000,29.496
2115,2115,841.000,29.000
2116,2116,945.000,30.741
2117,2117,915.000,30.249
2118,2118,982.000,31.337
2119,2119,888.000,29.799
2120,2120,898.000,29.967
2121,2121,878.000,29.631
2122,2122,875.000,29.580
2123,2123,933.000,30.545
2124,2124,921.000,30.348
2125,2125,857.000,29.275
2126,2126,917.000,30.282
2127,2127,914.000,30.232
2128,2128,937.000,30.610
2129,2129,928.000,30.463
2130,2130,896.000,29.933
2131,2131,851.000,29.172
2132,2132,814.000,28.531
2133,2133,945.000,30.741
2134,2134,798.000,28.249
2135,2135,900.000,30.000
2136,2136,920.000,30.332
2137,2137,785.000,28.018
2138,2138,929.000,30.480
2139,2139,868.000,29.462
2140,2140,834.000,28.879
2141,2141,866.000,29.428
2142,2142,853.000,29.206
2143,2143,795.000,28.196
2144,2144,799.000,28.267
2145,2145,846.000,29.086
2146,2146,950.000,30.822
2147,2147,844.000,29.052
2148,2148,840.000,28.983
2149,2149,853.000,29.206
2150,2150,803.000,28.337
2151,2151,810.000,28.460
2152,2152,864.000,29.394
2153,2153,819.000,28.618
2154,2154,884.000,29.732
2155,2155,777.000,27.875
2156,2156,860.000,29.326
2157,2157,899.000,29.983
2158,2158,813.000,28.513
2159,2159,906.000,30.100
2160,2160,871.000,29.513
2161,2161,779.000,27.911
2162,2162,823.000,28.688
2163,2163,761.000,27.586
2164,2164,761.000,27.586
2165,2165,725.000,26.926
2166,2166,778.000,27.893
2167,2167,784.000,28.000
2168,2168,804.000,28.355
2169,2169,812.000,28.496
2170,2170,759.000,27.550
2171,2171,792.000,28.142
2172,2172,763.000,27.622
2173,2173,805.000,28.373
2174,2174,886.000,29.766
2175,2175,863.000,29.377
2176,2176,783.000,27.982
2177,2177,755.000,27.477
2178,2178,802.000,28.320
2179,2179,731.000,27.037
2180,2180,747.000,27.331
2181,2181,776.000,27.857
2182,2182,793.000,28.160
2183,2183,736.000,27.129
2184,2184,814.000,28.531
2185,2185,803.000,28.337
2186,2186,753.000,27.441
2187,2187,855.000,29.240
2188,2188,770.000,27.749
2189,2189,728.000,26.981
2190,2190,782.000,27.964
2191,2191,728.000,26.981
2192,2192,722.000,26.870
2193,2193,779.000,27.911
2194,2194,726.000,26.944
2195,2195,710.000,26.646
2196,2196,668.000,25.846
2197,2197,805.000,28.373
2198,2198,735.000,27.111
2199,2199,712.000,26.683
2200,2200,757.000,27.514
2201,2201,796.000,28.213
2202,2202,751.000,27.404
2203,2203,744.000,27.276
2204,2204,665.000,25.788
2205,2205,730.000,27.019
2206,2206,670.000,25.884
2207,2207,686.000,26.192
2208,2208,766.000,27.677
2209,2209,753.000,27.441
2210,2210,712.000,26.683
2211,2211,855.000,29.240
2212,2212,803.000,28.337
2213,2213,785.000,28.018
2214,2214,736.000,27.129
2215,2215,796.000,28.213
2216,2216,739.000,27.185
2217,2217,753.000,27.441
2218,2218,757.000,27.514
2219,2219,722.000,26.870
2220,2220,660.000,25.690
2221,2221,721.000,26.851
2222,2222,742.000,27.240
2223,2223,682.000,26.115
2224,2224,667.000,25.826
2225,2225,651.000,25.515
2226,2226,676.000,26.000
2227,2227,708.000,26.608
2228,2228,651.000,25.515
2229,2229,726.000,26.944
2230,2230,652.000,25.534
2231,2231,639.000,25.278
2232,2232,668.000,25.846
2233,2233,620.000,24.900
2234,2234,685.000,26.173
2235,2235,689.000,26.249
2236,2236,684.000,26.153
2237,2237,662.000,25.729
2238,2238,630.000,25.100
2239,2239,629.000,25.080
2240,2240,716.000,26.758
2241,2241,743.000,27.258
2242,2242,659.000,25.671
2243,2243,666.000,25.807
2244,2244,624.000,24.980
2245,2245,717.000,26.777
2246,2246,721.000,26.851
2247,2247,687.000,26.211
2248,2248,699.000,26.439
2249,2249,706.000,26.571
2250,2250,702.000,26.495
2251,2251,703.000,26.514
2252,2252,617.000,24.839
2253,2253,612.000,24.739
2254,2254,677.000,26.019
2255,2255,633.000,25.159
2256,2256,766.000,27.677
2257,2257,608.000,24.658
2258,2258,669.000,25.865
2259,2259,668.000,25.846
2260,2260,636.000,25.219
2261,2261,631.000,25.120
2262,2262,625.000,25.000
2263,2263,665.000,25.788
2264,2264,673.000,25.942
2265,2265,676.000,26.000
2266,2266,699.000,26.439
2267,2267,626.000,25.020
2268,2268,595.000,24.393
2269,2269,688.000,26.230
2270,2270,565.000,23.770
2271,2271,667.000,25.826
2272,2272,641.000,25.318
2273,2273,600.000,24.495
2274,2274,542.000,23.281
2275,2275,718.000,26.796
2276,2276,558.000,23.622
2277,2277,668.000,25.846
2278,2278,684.000,26.153
2279,2279,642.000,25.338
2280,2280,601.000,24.515
2281,2281,605.000,24.597
2282,2282,583.000,24.145
2283,2283,634.000,25.179
2284,2284,603.000,24.556
2285,2285,534.000,23.108
2286,2286,561.000,23.685
2287,2287,654.000,25.573
2288,2288,566.000,23.791
2289,2289,647.000,25.436
2290,2290,554.000,23.537
2291,2291,573.000,23.937
2292,2292,570.000,23.875
2293,2293,624.000,24.980
2294,2294,622.000,24.940
2295,2295,577.000,24.021
2296,2296,612.000,24.739
2297,2297,625.000,25.000
2298,2298,603.000,24.556
2299,2299,573.000,23.937
2300,2300,636.000,25.219
2301,2301,633.000,25.159
2302,2302,604.000,24.576
2303,2303,626.000,25.020
2304,2304,650.000,25.495
2305,2305,530.000,23.022
2306,2306,573.000,23.937
2307,2307,561.000,23.685
2308,2308,575.000,23.979
2309,2309,544.000,23.324
2310,2310,587.000,24.228
2311,2311,548.000,23.409
2312,2312,612.000,24.739
2313,2313,537.000,23.173
2314,2314,554.000,23.537
2315,2315,609.000,24.678
2316,2316,590.000,24.290
2317,2317,596.000,24.413
2318,2318,617.000,24.839
2319,2319,611.000,24.718
2320,2320,646.000,25.417
2321,2321,623.000,24.960
2322,2322,559.000,23.643
2323,2323,566.000,23.791
2324,2324,554.000,23.537
2325,2325,590.000,24.290
2326,2326,552.000,23.495
2327,2327,545.000,23.345
2328,2328,532.000,23.065
2329,2329,574.000,23.958
2330,2330,540.000,23.238
2331,2331,581.000,24.104
2332,2332,531.000,23.043
2333,2333,503.000,22.428
2334,2334,596.000,24.413
2335,2335,626.000,25.020
2336,2336,578.000,24.042
2337,2337,576.000,24.000
2338,2338,524.000,22.891
2339,2339,534.000,23.108
2340,2340,586.000,24.207
2341,2341,499.000,22.338
2342,2342,487.000,22.068
2343,2343,597.000,24.434
2344,2344,545.000,23.345
2345,2345,534.000,23.108
2346,2346,539.000,23.216
2347,2347,542.000,23.281
2348,2348,461.000,21.471
2349,2349,573.000,23.937
2350,2350,563.000,23.728
2351,2351,544.000,23.324
2352,2352,543.000,23.302
2353,2353,538.000,23.195
2354,2354,511.000,22.605
2355,2355,484.000,22.000
2356,2356,531.000,23.043
2357,2357,485.000,22.023
2358,2358,577.000,24.021
2359,2359,537.000,23.173
2360,2360,523.000,22.869
2361,2361,518.000,22.760
2362,2362,492.000,22.181
2363,2363,523.000,22.869
2364,2364,493.000,22.204
2365,2365,468.000,21.633
2366,2366,496.000,22.271
2367,2367,500.000,22.361
2368,2368,481.000,21.932
2369,2369,437.000,20.905
2370,2370,503.000,22.428
2371,2371,490.000,22.136
2372,2372,563.000,23.728
2373,2373,471.000,21.703
2374,2374,519.000,22.782
2375,2375,466.000,21.587
2376,2376,489.000,22.113
2377,2377,478.000,21.863
2378,2378,510.000,22.583
2379,2379,584.000,24.166
2380,2380,495.000,22.249
2381,2381,538.000,23.195
2382,2382,462.000,21.494
2383,2383,517.000,22.738
2384,2384,508.000,22.539
2385,2385,423.000,20.567
2386,2386,472.000,21.726
2387,2387,467.000,21.610
2388,2388,482.000,21.954
2389,2389,428.000,20.688
2390,2390,431.000,20.761
2391,2391,531.000,23.043
2392,2392,473.000,21.749
2393,2393,525.000,22.913
2394,2394,523.000,22.869
2395,2395,533.000,23.087
2396,2396,550.000,23.452
2397,2397,530.000,23.022
2398,2398,525.000,22.913
2399,2399,454.000,21.307
2400,2400,473.000,21.749
