 ,stack,counts,err
161,161,55036.000,234.598
162,162,55866.000,236.360
163,163,56847.000,238.426
164,164,57780.000,240.375
165,165,57552.000,239.900
166,166,57616.000,240.033
167,167,58779.000,242.444
168,168,58368.000,241.595
169,169,59145.000,243.197
170,170,59830.000,244.602
171,171,60489.000,245.945
172,172,62494.000,249.988
173,173,62049.000,249.096
174,174,62943.000,250.884
175,175,63396.000,251.786
176,176,63845.000,252.676
177,177,64292.000,253.559
178,178,65485.000,255.900
179,179,65666.000,256.254
180,180,67334.000,259.488
181,181,67525.000,259.856
182,182,68933.000,262.551
183,183,68359.000,261.456
184,184,69502.000,263.632
185,185,70576.000,265.661
186,186,71189.000,266.813
187,187,71960.000,268.254
188,188,72473.000,269.208
189,189,73777.000,271.619
190,190,75758.000,275.242
191,191,76066.000,275.801
192,192,76525.000,276.632
193,193,76876.000,277.265
194,194,77603.000,278.573
195,195,78769.000,280.658
196,196,79328.000,281.652
197,197,80316.000,283.401
198,198,80589.000,283.882
199,199,81336.000,285.195
200,200,81457.000,285.407
201,201,82836.000,287.812
202,202,83915.000,289.681
203,203,84206.000,290.183
204,204,84906.000,291.386
205,205,86639.000,294.345
206,206,85269.000,292.009
207,207,86594.000,294.269
208,208,87553.000,295.894
209,209,88145.000,296.892
210,210,87428.000,295.682
211,211,88076.000,296.776
212,212,87976.000,296.607
213,213,88326.000,297.197
214,214,90777.000,301.292
215,215,91233.000,302.048
216,216,91784.000,302.959
217,217,92081.000,303.449
218,218,93421.000,305.648
219,219,94219.000,306.951
220,220,94810.000,307.912
221,221,95676.000,309.315
222,222,95342.000,308.775
223,223,96562.000,310.744
224,224,97222.000,311.804
225,225,97085.000,311.585
226,226,98924.000,314.522
227,227,98071.000,313.163
228,228,99694.000,315.744
229,229,101524.000,318.628
230,230,102129.000,319.576
231,231,102382.000,319.972
232,232,103024.000,320.974
233,233,103775.000,322.141
234,234,103828.000,322.224
235,235,104525.000,323.303
236,236,104367.000,323.059
237,237,103787.000,322.160
238,238,104577.000,323.384
239,239,106228.000,325.926
240,240,105361.000,324.594
241,241,105422.000,324.688
242,242,105379.000,324.621
243,243,104277.000,322.919
244,244,104250.000,322.878
245,245,104766.000,323.676
246,246,104766.000,323.676
247,247,104221.000,322.833
248,248,104213.000,322.820
249,249,105619.000,324.991
250,250,106270.000,325.991
251,251,105602.000,324.965
252,252,105423.000,324.689
253,253,106041.000,325.639
254,254,105562.000,324.903
255,255,103860.000,322.273
256,256,104294.000,322.946
257,257,103867.000,322.284
258,258,103778.000,322.146
259,259,103255.000,321.333
260,260,103847.000,322.253
261,261,102611.000,320.330
262,262,103782.000,322.152
263,263,103239.000,321.308
264,264,102482.000,320.128
265,265,102638.000,320.372
266,266,102874.000,320.740
267,267,102324.000,319.881
268,268,101790.000,319.045
269,269,101884.000,319.193
270,270,100465.000,316.962
271,271,100881.000,317.618
272,272,99767.000,315.859
273,273,100766.000,317.437
274,274,101161.000,318.058
275,275,102359.000,319.936
276,276,103206.000,321.257
277,277,105084.000,324.167
278,278,106218.000,325.911
279,279,107803.000,328.334
280,280,108165.000,328.884
281,281,107410.000,327.735
282,282,108126.000,328.825
283,283,107225.000,327.452
284,284,106846.000,326.873
285,285,107356.000,327.652
286,286,106661.000,326.590
287,287,105191.000,324.332
288,288,104334.000,323.008
289,289,104028.000,322.534
290,290,103705.000,322.033
291,291,102868.000,320.730
292,292,103117.000,321.118
293,293,103416.000,321.584
294,294,101884.000,319.193
295,295,101679.000,318.871
296,296,101535.000,318.646
297,297,100800.000,317.490
298,298,99426.000,315.319
299,299,99476.000,315.398
300,300,99534.000,315.490
301,301,97795.000,312.722
302,302,98195.000,313.361
303,303,97531.000,312.300
304,304,96484.000,310.619
305,305,95477.000,308.994
306,306,93490.000,305.761
307,307,92801.000,304.633
308,308,92654.000,304.391
309,309,90450.000,300.749
310,310,90273.000,300.455
311,311,89236.000,298.724
312,312,88614.000,297.681
313,313,87420.000,295.669
314,314,87676.000,296.101
315,315,88655.000,297.750
316,316,87762.000,296.247
317,317,88520.000,297.523
318,318,89456.000,299.092
319,319,88552.000,297.577
320,320,87929.000,296.528
321,321,86908.000,294.802
322,322,86187.000,293.576
323,323,85584.000,292.547
324,324,84114.000,290.024
325,325,83874.000,289.610
326,326,83315.000,288.643
327,327,83294.000,288.607
328,328,83271.000,288.567
329,329,82113.000,286.554
330,330,81678.000,285.794
331,331,80166.000,283.136
332,332,79572.000,282.085
333,333,79659.000,282.239
334,334,80126.000,283.065
335,335,80703.000,284.083
336,336,81424.000,285.349
337,337,81428.000,285.356
338,338,80843.000,284.329
339,339,80096.000,283.012
340,340,79022.000,281.109
341,341,79092.000,281.233
342,342,78528.000,280.228
343,343,77010.000,277.507
344,344,77089.000,277.649
345,345,75890.000,275.481
346,346,75788.000,275.296
347,347,73985.000,272.002
348,348,73592.000,271.278
349,349,72703.000,269.635
350,350,72662.000,269.559
351,351,71680.000,267.731
352,352,70571.000,265.652
353,353,70163.000,264.883
354,354,69705.000,264.017
355,355,68693.000,262.093
356,356,68347.000,261.433
357,357,67725.000,260.240
358,358,67150.000,259.133
359,359,66329.000,257.544
360,360,66133.000,257.163
361,361,65712.000,256.344
362,362,64247.000,253.470
363,363,64035.000,253.051
364,364,62892.000,250.783
365,365,62031.000,249.060
366,366,63143.000,251.283
367,367,64276.000,253.527
368,368,63774.000,252.535
369,369,63756.000,252.500
370,370,63026.000,251.050
371,371,63130.000,251.257
372,372,61805.000,248.606
373,373,62232.000,249.463
374,374,61537.000,248.067
375,375,64017.000,253.016
376,376,64590.000,254.146
377,377,66669.000,258.203
378,378,67598.000,259.996
379,379,68120.000,260.998
380,380,67867.000,260.513
381,381,68678.000,262.065
382,382,66828.000,258.511
383,383,66983.000,258.811
384,384,66652.000,258.170
385,385,65886.000,256.683
386,386,65226.000,255.394
387,387,64851.000,254.659
388,388,64171.000,253.320
389,389,63999.000,252.980
390,390,62582.000,250.164
391,391,61791.000,248.578
392,392,61521.000,248.034
393,393,60793.000,246.562
394,394,59628.000,244.188
395,395,58228.000,241.305
396,396,58710.000,242.301
397,397,57773.000,240.360
398,398,57213.000,239.192
399,399,55765.000,236.146
400,400,55494.000,235.572
401,401,54620.000,233.709
402,402,54622.000,233.713
403,403,53854.000,232.065
404,404,52672.000,229.504
405,405,52425.000,228.965
406,406,51060.000,225.965
407,407,51134.000,226.128
408,408,50303.000,224.283
409,409,50276.000,224.223
410,410,49692.000,222.917
411,411,49861.000,223.296
412,412,49309.000,222.056
413,413,49479.000,222.439
414,414,48441.000,220.093
415,415,48194.000,219.531
416,416,48384.000,219.964
417,417,47806.000,218.646
418,418,47633.000,218.250
419,419,47629.000,218.241
420,420,46442.000,215.504
421,421,46333.000,215.251
422,422,45549.000,213.422
423,423,44636.000,211.272
424,424,44743.000,211.525
425,425,43888.000,209.495
426,426,42996.000,207.355
427,427,42825.000,206.942
428,428,42428.000,205.981
429,429,42550.000,206.277
430,430,41255.000,203.113
431,431,40999.000,202.482
432,432,40737.000,201.834
433,433,40150.000,200.375
434,434,39996.000,199.990
435,435,39189.000,197.962
436,436,39466.000,198.661
437,437,38848.000,197.099
438,438,38548.000,196.336
439,439,37557.000,193.796
440,440,36304.000,190.536
441,441,37050.000,192.484
442,442,36178.000,190.205
443,443,35966.000,189.647
444,444,35230.000,187.697
445,445,35035.000,187.176
446,446,34199.000,184.930
447,447,34392.000,185.451
448,448,33513.000,183.066
449,449,32676.000,180.765
450,450,32505.000,180.291
451,451,32446.000,180.128
452,452,32643.000,180.674
453,453,31780.000,178.269
454,454,31404.000,177.212
455,455,31467.000,177.389
456,456,30672.000,175.134
457,457,30289.000,174.037
458,458,30360.000,174.241
459,459,30170.000,173.695
460,460,29781.000,172.572
461,461,29366.000,171.365
462,462,28629.000,169.201
463,463,28721.000,169.473
464,464,28369.000,168.431
465,465,28632.000,169.210
466,466,27996.000,167.320
467,467,27818.000,166.787
468,468,27869.000,166.940
469,469,27462.000,165.717
470,470,27788.000,166.697
471,471,27369.000,165.436
472,472,28404.000,168.535
473,473,28641.000,169.237
474,474,28610.000,169.145
475,475,28484.000,168.772
476,476,28080.000,167.571
477,477,28336.000,168.333
478,478,27615.000,166.178
479,479,27272.000,165.142
480,480,27298.000,165.221
481,481,26906.000,164.030
482,482,27263.000,165.115
483,483,26342.000,162.302
484,484,26077.000,161.484
485,485,26266.000,162.068
486,486,25197.000,158.736
487,487,25211.000,158.780
488,488,25323.000,159.132
489,489,24859.000,157.667
490,490,24787.000,157.439
491,491,24645.000,156.987
492,492,25075.000,158.351
493,493,26154.000,161.722
494,494,26802.000,163.713
495,495,27725.000,166.508
496,496,28321.000,168.288
497,497,28561.000,169.000
498,498,28008.000,167.356
499,499,27595.000,166.117
500,500,27971.000,167.245
501,501,28087.000,167.592
502,502,27275.000,165.151
503,503,26788.000,163.670
504,504,26713.000,163.441
505,505,27036.000,164.426
506,506,26601.000,163.098
507,507,26308.000,162.197
508,508,25473.000,159.603
509,509,25369.000,159.276
510,510,24958.000,157.981
511,511,24447.000,156.355
512,512,24030.000,155.016
513,513,24284.000,155.833
514,514,24016.000,154.971
515,515,22600.000,150.333
516,516,23345.000,152.791
517,517,22817.000,151.053
518,518,22466.000,149.887
519,519,21958.000,148.182
520,520,21719.000,147.374
521,521,22015.000,148.375
522,522,21723.000,147.387
523,523,21567.000,146.857
524,524,20974.000,144.824
525,525,21524.000,146.711
526,526,20935.000,144.689
527,527,20605.000,143.544
528,528,20199.000,142.123
529,529,20443.000,142.979
530,530,19906.000,141.089
531,531,19282.000,138.860
532,532,19221.000,138.640
533,533,19547.000,139.811
534,534,19105.000,138.221
535,535,19722.000,140.435
536,536,19743.000,140.510
537,537,19229.000,138.669
538,538,19599.000,139.996
539,539,19395.000,139.266
540,540,18968.000,137.724
541,541,18967.000,137.721
542,542,18960.000,137.695
543,543,18997.000,137.830
544,544,18887.000,137.430
545,545,18828.000,137.215
546,546,18507.000,136.040
547,547,18320.000,135.351
548,548,18307.000,135.303
549,549,18011.000,134.205
550,550,18077.000,134.451
551,551,17938.000,133.933
552,552,17693.000,133.015
553,553,16998.000,130.376
554,554,17114.000,130.820
555,555,16798.000,129.607
556,556,17016.000,130.445
557,557,17113.000,130.817
558,558,16512.000,128.499
559,559,17097.000,130.755
560,560,16788.000,129.569
561,561,16526.000,128.553
562,562,16599.000,128.837
563,563,16501.000,128.456
564,564,16464.000,128.312
565,565,16426.000,128.164
566,566,15790.000,125.658
567,567,15242.000,123.458
568,568,15355.000,123.915
569,569,15191.000,123.252
570,570,15163.000,123.138
571,571,14604.000,120.847
572,572,14523.000,120.511
573,573,14365.000,119.854
574,574,14240.000,119.331
575,575,14284.000,119.516
576,576,14310.000,119.624
577,577,14647.000,121.025
578,578,15495.000,124.479
579,579,16125.000,126.984
580,580,16946.000,130.177
581,581,16403.000,128.074
582,582,16841.000,129.773
583,583,17233.000,131.275
584,584,16836.000,129.754
585,585,16785.000,129.557
586,586,16812.000,129.661
587,587,16825.000,129.711
588,588,16702.000,129.236
589,589,16407.000,128.090
590,590,16559.000,128.682
591,591,16204.000,127.295
592,592,15990.000,126.452
593,593,16202.000,127.287
594,594,15554.000,124.716
595,595,15682.000,125.228
596,596,15613.000,124.952
597,597,15265.000,123.552
598,598,15237.000,123.438
599,599,15111.000,122.927
600,600,14984.000,122.409
601,601,15080.000,122.801
602,602,14590.000,120.789
603,603,14645.000,121.017
604,604,14631.000,120.959
605,605,14955.000,122.291
606,606,14638.000,120.988
607,607,14380.000,119.917
608,608,14651.000,121.041
609,609,14265.000,119.436
610,610,14378.000,119.908
611,611,14248.000,119.365
612,612,14302.000,119.591
613,613,13958.000,118.144
614,614,13500.000,116.190
615,615,13425.000,115.866
616,616,13405.000,115.780
617,617,13637.000,116.778
618,618,13177.000,114.791
619,619,13443.000,115.944
620,620,13226.000,115.004
621,621,13127.000,114.573
622,622,13167.000,114.748
623,623,12627.000,112.370
624,624,12642.000,112.437
625,625,12682.000,112.614
626,626,12253.000,110.693
627,627,12330.000,111.041
628,628,12151.000,110.232
629,629,11910.000,109.133
630,630,11754.000,108.416
631,631,11837.000,108.798
632,632,11693.000,108.134
633,633,11905.000,109.110
634,634,11787.000,108.568
635,635,11402.000,106.780
636,636,11255.000,106.090
637,637,11010.000,104.929
638,638,11019.000,104.971
639,639,10826.000,104.048
640,640,10672.000,103.305
641,641,10733.000,103.600
642,642,10543.000,102.679
643,643,10774.000,103.798
644,644,10314.000,101.558
645,645,10401.000,101.985
646,646,10131.000,100.653
647,647,9881.000,99.403
648,648,9647.000,98.219
649,649,9954.000,99.770
650,650,9724.000,98.610
651,651,10062.000,100.310
652,652,9794.000,98.965
653,653,9844.000,99.217
654,654,9891.000,99.454
655,655,9831.000,99.151
656,656,9893.000,99.464
657,657,9967.000,99.835
658,658,9749.000,98.737
659,659,9775.000,98.869
660,660,9943.000,99.715
661,661,9665.000,98.311
662,662,9650.000,98.234
663,663,9448.000,97.201
664,664,9345.000,96.670
665,665,9174.000,95.781
666,666,8977.000,94.747
667,667,8961.000,94.663
668,668,8941.000,94.557
669,669,8731.000,93.440
670,670,8700.000,93.274
671,671,8435.000,91.842
672,672,8570.000,92.574
673,673,8744.000,93.509
674,674,8565.000,92.547
675,675,8630.000,92.898
676,676,8399.000,91.646
677,677,8421.000,91.766
678,678,8535.000,92.385
679,679,8562.000,92.531
680,680,8533.000,92.374
681,681,8887.000,94.271
682,682,8518.000,92.293
683,683,8484.000,92.109
684,684,8547.000,92.450
685,685,8307.000,91.143
686,686,8247.000,90.813
687,687,8013.000,89.515
688,688,7994.000,89.409
689,689,8099.000,89.994
690,690,8056.000,89.755
691,691,8187.000,90.482
692,692,7848.000,88.589
693,693,7772.000,88.159
694,694,7875.000,88.741
695,695,7548.000,86.879
696,696,7668.000,87.567
697,697,7834.000,88.510
698,698,7466.000,86.406
699,699,7347.000,85.715
700,700,7305.000,85.469
701,701,7346.000,85.709
702,702,7152.000,84.569
703,703,7000.000,83.666
704,704,7177.000,84.717
705,705,7123.000,84.398
706,706,6863.000,82.843
707,707,6939.000,83.301
708,708,6933.000,83.265
709,709,6884.000,82.970
710,710,6673.000,81.688
711,711,6900.000,83.066
712,712,6580.000,81.117
713,713,6534.000,80.833
714,714,6404.000,80.025
715,715,6507.000,80.666
716,716,6369.000,79.806
717,717,6092.000,78.051
718,718,6200.000,78.740
719,719,6194.000,78.702
720,720,5869.000,76.609
721,721,5786.000,76.066
722,722,5837.000,76.400
723,723,5758.000,75.881
724,724,5786.000,76.066
725,725,5760.000,75.895
726,726,5650.000,75.166
727,727,5358.000,73.198
728,728,5699.000,75.492
729,729,5554.000,74.525
730,730,5486.000,74.068
731,731,5504.000,74.189
732,732,5342.000,73.089
733,733,5314.000,72.897
734,734,5331.000,73.014
735,735,5180.000,71.972
736,736,5270.000,72.595
737,737,5066.000,71.176
738,738,5167.000,71.882
739,739,5078.000,71.260
740,740,5017.000,70.831
741,741,5026.000,70.894
742,742,4706.000,68.600
743,743,4726.000,68.746
744,744,5074.000,71.232
745,745,4715.000,68.666
746,746,4727.000,68.753
747,747,4821.000,69.433
748,748,4571.000,67.609
749,749,4707.000,68.608
750,750,4779.000,69.130
751,751,4732.000,68.790
752,752,4461.000,66.791
753,753,4476.000,66.903
754,754,4757.000,68.971
755,755,4311.000,65.658
756,756,4351.000,65.962
757,757,4502.000,67.097
758,758,4226.000,65.008
759,759,4336.000,65.848
760,760,4166.000,64.545
761,761,4268.000,65.330
762,762,4192.000,64.746
763,763,4269.000,65.338
764,764,3988.000,63.151
765,765,4169.000,64.568
766,766,4177.000,64.630
767,767,4245.000,65.154
768,768,4126.000,64.234
769,769,4081.000,63.883
770,770,4084.000,63.906
771,771,4018.000,63.388
772,772,3841.000,61.976
773,773,3930.000,62.690
774,774,4040.000,63.561
775,775,3859.000,62.121
776,776,3816.000,61.774
777,777,3737.000,61.131
778,778,3805.000,61.685
779,779,3664.000,60.531
780,780,3787.000,61.539
781,781,3650.000,60.415
782,782,3695.000,60.787
783,783,3625.000,60.208
784,784,3595.000,59.958
785,785,3689.000,60.737
786,786,3527.000,59.389
787,787,3518.000,59.313
788,788,3423.000,58.506
789,789,3383.000,58.164
790,790,3536.000,59.464
791,791,3351.000,57.888
792,792,3557.000,59.641
793,793,3364.000,58.000
794,794,3429.000,58.558
795,795,3421.000,58.489
796,796,3622.000,60.183
797,797,3303.000,57.472
798,798,3457.000,58.796
799,799,3319.000,57.611
800,800,3580.000,59.833
801,801,3496.000,59.127
802,802,3510.000,59.245
803,803,3409.000,58.387
804,804,3415.000,58.438
805,805,3437.000,58.626
806,806,3470.000,58.907
807,807,3395.000,58.267
808,808,3265.000,57.140
809,809,3431.000,58.575
810,810,3345.000,57.836
811,811,3339.000,57.784
812,812,3199.000,56.560
813,813,3206.000,56.622
814,814,3287.000,57.332
815,815,3320.000,57.619
816,816,3294.000,57.393
817,817,3598.000,59.983
818,818,3647.000,60.390
819,819,3625.000,60.208
820,820,3559.000,59.657
821,821,3612.000,60.100
822,822,3790.000,61.563
823,823,3675.000,60.622
824,824,3681.000,60.671
825,825,3554.000,59.615
826,826,3589.000,59.908
827,827,3570.000,59.749
828,828,3568.000,59.733
829,829,3370.000,58.052
830,830,3347.000,57.853
831,831,3283.000,57.297
832,832,3349.000,57.871
833,833,3300.000,57.446
834,834,3381.000,58.146
835,835,3413.000,58.421
836,836,3412.000,58.412
837,837,3307.000,57.507
838,838,3126.000,55.911
839,839,3237.000,56.895
840,840,3106.000,55.731
841,841,3315.000,57.576
842,842,3201.000,56.577
843,843,3008.000,54.845
844,844,3181.000,56.400
845,845,3209.000,56.648
846,846,3022.000,54.973
847,847,3030.000,55.045
848,848,3194.000,56.515
849,849,2970.000,54.498
850,850,3094.000,55.624
851,851,3156.000,56.178
852,852,3135.000,55.991
853,853,3106.000,55.731
854,854,3343.000,57.819
855,855,3005.000,54.818
856,856,3223.000,56.771
857,857,3204.000,56.604
858,858,3036.000,55.100
859,859,3258.000,57.079
860,860,3262.000,57.114
861,861,3114.000,55.803
862,862,3183.000,56.418
863,863,3149.000,56.116
864,864,3117.000,55.830
865,865,3073.000,55.435
866,866,3130.000,55.946
867,867,3042.000,55.154
868,868,2876.000,53.628
869,869,3031.000,55.055
870,870,3029.000,55.036
871,871,2960.000,54.406
872,872,3119.000,55.848
873,873,2987.000,54.653
874,874,2973.000,54.525
875,875,3047.000,55.200
876,876,3054.000,55.263
877,877,3074.000,55.444
878,878,2900.000,53.852
879,879,2805.000,52.962
880,880,2842.000,53.310
881,881,2913.000,53.972
882,882,2742.000,52.364
883,883,2619.000,51.176
884,884,2692.000,51.884
885,885,2692.000,51.884
886,886,2714.000,52.096
887,887,2613.000,51.118
888,888,2488.000,49.880
889,889,2579.000,50.784
890,890,2465.000,49.649
891,891,2406.000,49.051
892,892,2334.000,48.311
893,893,2415.000,49.143
894,894,2387.000,48.857
895,895,2506.000,50.060
896,896,2388.000,48.867
897,897,2248.000,47.413
898,898,2335.000,48.322
899,899,2370.000,48.683
900,900,2196.000,46.861
901,901,2238.000,47.308
902,902,2203.000,46.936
903,903,2185.000,46.744
904,904,2042.000,45.188
905,905,2203.000,46.936
906,906,2128.000,46.130
907,907,2108.000,45.913
908,908,2168.000,46.562
909,909,2126.000,46.109
910,910,2034.000,45.100
911,911,2043.000,45.200
912,912,2005.000,44.777
913,913,2024.000,44.989
914,914,1869.000,43.232
915,915,1989.000,44.598
916,916,1985.000,44.553
917,917,1939.000,44.034
918,918,1959.000,44.261
919,919,1828.000,42.755
920,920,2058.000,45.365
921,921,1997.000,44.688
922,922,1939.000,44.034
923,923,2027.000,45.022
924,924,2117.000,46.011
925,925,2100.000,45.826
926,926,2138.000,46.239
927,927,2076.000,45.563
928,928,1978.000,44.475
929,929,2116.000,46.000
930,930,2013.000,44.866
931,931,2071.000,45.508
932,932,2021.000,44.956
933,933,2298.000,47.937
934,934,2228.000,47.202
935,935,2189.000,46.787
936,936,2147.000,46.336
937,937,2319.000,48.156
938,938,2441.000,49.406
939,939,2285.000,47.802
940,940,2488.000,49.880
941,941,2559.000,50.587
942,942,2716.000,52.115
943,943,2835.000,53.245
944,944,3034.000,55.082
945,945,3169.000,56.294
946,946,3216.000,56.710
947,947,3214.000,56.692
948,948,3344.000,57.827
949,949,3302.000,57.463
950,950,3217.000,56.719
951,951,3369.000,58.043
952,952,3324.000,57.654
953,953,3391.000,58.232
954,954,3130.000,55.946
955,955,3313.000,57.559
956,956,3325.000,57.663
957,957,3209.000,56.648
958,958,2939.000,54.213
959,959,3167.000,56.276
960,960,3237.000,56.895
961,961,3004.000,54.809
962,962,3069.000,55.399
963,963,2988.000,54.663
964,964,3046.000,55.191
965,965,3212.000,56.675
966,966,2973.000,54.525
967,967,3032.000,55.064
968,968,2999.000,54.763
969,969,3119.000,55.848
970,970,2888.000,53.740
971,971,2860.000,53.479
972,972,2891.000,53.768
973,973,2808.000,52.991
974,974,2990.000,54.681
975,975,2885.000,53.712
976,976,2886.000,53.722
977,977,2924.000,54.074
978,978,2858.000,53.460
979,979,2811.000,53.019
980,980,2776.000,52.688
981,981,2611.000,51.098
982,982,2679.000,51.759
983,983,2672.000,51.691
984,984,2717.000,52.125
985,985,2616.000,51.147
986,986,2714.000,52.096
987,987,2745.000,52.393
988,988,2693.000,51.894
989,989,2604.000,51.029
990,990,2595.000,50.941
991,991,2571.000,50.705
992,992,2648.000,51.459
993,993,2529.000,50.289
994,994,2575.000,50.744
995,995,2605.000,51.039
996,996,2573.000,50.725
997,997,2532.000,50.319
998,998,2513.000,50.130
999,999,2579.000,50.784
1000,1000,2506.000,50.060
1001,1001,2502.000,50.020
1002,1002,2531.000,50.309
1003,1003,2466.000,49.659
1004,1004,2491.000,49.910
1005,1005,2270.000,47.645
1006,1006,2415.000,49.143
1007,1007,2557.000,50.567
1008,1008,2340.000,48.374
1009,1009,2441.000,49.406
1010,1010,2320.000,48.166
1011,1011,2318.000,48.146
1012,1012,2476.000,49.759
1013,1013,2290.000,47.854
1014,1014,2255.000,47.487
1015,1015,2290.000,47.854
1016,1016,2323.000,48.198
1017,1017,2217.000,47.085
1018,1018,2222.000,47.138
1019,1019,2270.000,47.645
1020,1020,2129.000,46.141
1021,1021,2315.000,48.114
1022,1022,2093.000,45.749
1023,1023,2060.000,45.387
1024,1024,2127.000,46.119
1025,1025,2057.000,45.354
1026,1026,2169.000,46.573
1027,1027,2185.000,46.744
1028,1028,2235.000,47.276
1029,1029,1990.000,44.609
1030,1030,1999.000,44.710
1031,1031,2203.000,46.936
1032,1032,2172.000,46.605
1033,1033,1996.000,44.677
1034,1034,2156.000,46.433
1035,1035,2083.000,45.640
1036,1036,2054.000,45.321
1037,1037,1940.000,44.045
1038,1038,2107.000,45.902
1039,1039,1983.000,44.531
1040,1040,1852.000,43.035
1041,1041,1948.000,44.136
1042,1042,1877.000,43.324
1043,1043,2048.000,45.255
1044,1044,1840.000,42.895
1045,1045,1856.000,43.081
1046,1046,1799.000,42.415
1047,1047,1821.000,42.673
1048,1048,1783.000,42.226
1049,1049,1934.000,43.977
1050,1050,1854.000,43.058
1051,1051,1816.000,42.615
1052,1052,1701.000,41.243
1053,1053,1719.000,41.461
1054,1054,1803.000,42.462
1055,1055,1761.000,41.964
1056,1056,1781.000,42.202
1057,1057,1677.000,40.951
1058,1058,1578.000,39.724
1059,1059,1565.000,39.560
1060,1060,1399.000,37.403
1061,1061,1393.000,37.323
1062,1062,1648.000,40.596
1063,1063,1578.000,39.724
1064,1064,1616.000,40.200
1065,1065,1620.000,40.249
