 ,stack,counts,err
1583,1583,196.000,14.000
1584,1584,164.000,12.806
1585,1585,154.000,12.410
1586,1586,169.000,13.000
1587,1587,196.000,14.000
1588,1588,186.000,13.638
1589,1589,219.000,14.799
1590,1590,225.000,15.000
1591,1591,159.000,12.610
1592,1592,209.000,14.457
1593,1593,148.000,12.166
1594,1594,166.000,12.884
1595,1595,181.000,13.454
1596,1596,163.000,12.767
1597,1597,145.000,12.042
1598,1598,200.000,14.142
1599,1599,170.000,13.038
1600,1600,174.000,13.191
1601,1601,197.000,14.036
1602,1602,191.000,13.820
1603,1603,153.000,12.369
1604,1604,150.000,12.247
1605,1605,190.000,13.784
1606,1606,158.000,12.570
1607,1607,184.000,13.565
1608,1608,197.000,14.036
1609,1609,153.000,12.369
1610,1610,174.000,13.191
1611,1611,122.000,11.045
1612,1612,161.000,12.689
1613,1613,179.000,13.379
1614,1614,132.000,11.489
1615,1615,145.000,12.042
1616,1616,132.000,11.489
1617,1617,160.000,12.649
1618,1618,159.000,12.610
1619,1619,184.000,13.565
1620,1620,167.000,12.923
1621,1621,177.000,13.304
1622,1622,144.000,12.000
1623,1623,164.000,12.806
1624,1624,147.000,12.124
1625,1625,135.000,11.619
1626,1626,150.000,12.247
1627,1627,138.000,11.747
1628,1628,160.000,12.649
1629,1629,150.000,12.247
1630,1630,145.000,12.042
1631,1631,151.000,12.288
1632,1632,135.000,11.619
1633,1633,169.000,13.000
1634,1634,133.000,11.533
1635,1635,148.000,12.166
1636,1636,144.000,12.000
1637,1637,123.000,11.091
1638,1638,162.000,12.728
1639,1639,151.000,12.288
1640,1640,195.000,13.964
1641,1641,149.000,12.207
1642,1642,144.000,12.000
1643,1643,152.000,12.329
1644,1644,129.000,11.358
1645,1645,111.000,10.536
1646,1646,117.000,10.817
1647,1647,139.000,11.790
1648,1648,127.000,11.269
1649,1649,120.000,10.954
1650,1650,148.000,12.166
1651,1651,114.000,10.677
1652,1652,140.000,11.832
1653,1653,142.000,11.916
1654,1654,145.000,12.042
1655,1655,126.000,11.225
1656,1656,152.000,12.329
1657,1657,118.000,10.863
1658,1658,154.000,12.410
1659,1659,168.000,12.961
1660,1660,128.000,11.314
1661,1661,141.000,11.874
1662,1662,143.000,11.958
1663,1663,117.000,10.817
1664,1664,155.000,12.450
1665,1665,111.000,10.536
1666,1666,121.000,11.000
1667,1667,144.000,12.000
1668,1668,112.000,10.583
1669,1669,140.000,11.832
1670,1670,143.000,11.958
1671,1671,114.000,10.677
1672,1672,160.000,12.649
1673,1673,157.000,12.530
1674,1674,114.000,10.677
1675,1675,136.000,11.662
1676,1676,103.000,10.149
1677,1677,140.000,11.832
1678,1678,156.000,12.490
1679,1679,114.000,10.677
1680,1680,134.000,11.576
1681,1681,122.000,11.045
1682,1682,123.000,11.091
1683,1683,109.000,10.440
1684,1684,154.000,12.410
1685,1685,120.000,10.954
1686,1686,115.000,10.724
1687,1687,121.000,11.000
1688,1688,130.000,11.402
1689,1689,105.000,10.247
1690,1690,127.000,11.269
1691,1691,134.000,11.576
1692,1692,105.000,10.247
1693,1693,138.000,11.747
1694,1694,92.000,9.592
1695,1695,98.000,9.899
1696,1696,112.000,10.583
1697,1697,120.000,10.954
1698,1698,98.000,9.899
1699,1699,108.000,10.392
1700,1700,112.000,10.583
1701,1701,111.000,10.536
1702,1702,135.000,11.619
1703,1703,124.000,11.136
1704,1704,165.000,12.845
1705,1705,100.000,10.000
1706,1706,98.000,9.899
1707,1707,113.000,10.630
1708,1708,116.000,10.770
1709,1709,99.000,9.950
1710,1710,94.000,9.695
1711,1711,132.000,11.489
1712,1712,100.000,10.000
1713,1713,101.000,10.050
1714,1714,112.000,10.583
1715,1715,114.000,10.677
1716,1716,123.000,11.091
1717,1717,120.000,10.954
1718,1718,124.000,11.136
1719,1719,90.000,9.487
1720,1720,114.000,10.677
1721,1721,102.000,10.100
1722,1722,113.000,10.630
1723,1723,63.000,7.937
1724,1724,100.000,10.000
1725,1725,101.000,10.050
1726,1726,134.000,11.576
1727,1727,90.000,9.487
1728,1728,101.000,10.050
1729,1729,119.000,10.909
1730,1730,111.000,10.536
1731,1731,114.000,10.677
1732,1732,93.000,9.644
1733,1733,103.000,10.149
1734,1734,78.000,8.832
1735,1735,113.000,10.630
1736,1736,103.000,10.149
1737,1737,121.000,11.000
1738,1738,116.000,10.770
1739,1739,84.000,9.165
1740,1740,79.000,8.888
1741,1741,73.000,8.544
1742,1742,74.000,8.602
1743,1743,87.000,9.327
1744,1744,107.000,10.344
1745,1745,60.000,7.746
1746,1746,109.000,10.440
1747,1747,90.000,9.487
1748,1748,64.000,8.000
1749,1749,96.000,9.798
1750,1750,71.000,8.426
1751,1751,91.000,9.539
1752,1752,113.000,10.630
1753,1753,79.000,8.888
1754,1754,106.000,10.296
1755,1755,73.000,8.544
1756,1756,102.000,10.100
1757,1757,80.000,8.944
1758,1758,112.000,10.583
1759,1759,86.000,9.274
1760,1760,110.000,10.488
1761,1761,75.000,8.660
1762,1762,105.000,10.247
1763,1763,83.000,9.110
1764,1764,96.000,9.798
1765,1765,52.000,7.211
1766,1766,85.000,9.220
1767,1767,59.000,7.681
1768,1768,72.000,8.485
1769,1769,71.000,8.426
1770,1770,104.000,10.198
1771,1771,96.000,9.798
1772,1772,104.000,10.198
1773,1773,82.000,9.055
1774,1774,83.000,9.110
1775,1775,90.000,9.487
1776,1776,74.000,8.602
1777,1777,79.000,8.888
1778,1778,84.000,9.165
1779,1779,60.000,7.746
1780,1780,64.000,8.000
1781,1781,82.000,9.055
1782,1782,68.000,8.246
1783,1783,53.000,7.280
1784,1784,96.000,9.798
1785,1785,88.000,9.381
1786,1786,85.000,9.220
1787,1787,86.000,9.274
1788,1788,88.000,9.381
1789,1789,86.000,9.274
1790,1790,69.000,8.307
1791,1791,77.000,8.775
1792,1792,80.000,8.944
1793,1793,113.000,10.630
1794,1794,68.000,8.246
1795,1795,76.000,8.718
1796,1796,64.000,8.000
1797,1797,98.000,9.899
1798,1798,88.000,9.381
1799,1799,58.000,7.616
1800,1800,68.000,8.246
1801,1801,52.000,7.211
1802,1802,78.000,8.832
1803,1803,85.000,9.220
1804,1804,66.000,8.124
1805,1805,81.000,9.000
1806,1806,80.000,8.944
1807,1807,95.000,9.747
1808,1808,72.000,8.485
1809,1809,67.000,8.185
1810,1810,93.000,9.644
1811,1811,81.000,9.000
1812,1812,63.000,7.937
1813,1813,76.000,8.718
1814,1814,80.000,8.944
1815,1815,69.000,8.307
1816,1816,59.000,7.681
1817,1817,82.000,9.055
1818,1818,76.000,8.718
1819,1819,77.000,8.775
1820,1820,101.000,10.050
1821,1821,60.000,7.746
