 ,stack,counts,err
1063,1063,1821.000,42.673
1064,1064,1869.000,43.232
1065,1065,2050.000,45.277
1066,1066,2051.000,45.288
1067,1067,1984.000,44.542
1068,1068,2190.000,46.797
1069,1069,2115.000,45.989
1070,1070,2142.000,46.282
1071,1071,2107.000,45.902
1072,1072,2156.000,46.433
1073,1073,2127.000,46.119
1074,1074,2119.000,46.033
1075,1075,2158.000,46.454
1076,1076,2040.000,45.166
1077,1077,2027.000,45.022
1078,1078,2034.000,45.100
1079,1079,2047.000,45.244
1080,1080,2037.000,45.133
1081,1081,1996.000,44.677
1082,1082,2025.000,45.000
1083,1083,1939.000,44.034
1084,1084,1924.000,43.863
1085,1085,1956.000,44.227
1086,1086,1895.000,43.532
1087,1087,1988.000,44.587
1088,1088,1976.000,44.452
1089,1089,1959.000,44.261
1090,1090,1903.000,43.623
1091,1091,1895.000,43.532
1092,1092,1773.000,42.107
1093,1093,1929.000,43.920
1094,1094,1817.000,42.626
1095,1095,1688.000,41.085
1096,1096,1712.000,41.376
1097,1097,1653.000,40.657
1098,1098,1708.000,41.328
1099,1099,1871.000,43.255
1100,1100,1870.000,43.243
1101,1101,1722.000,41.497
1102,1102,1771.000,42.083
1103,1103,1750.000,41.833
1104,1104,1683.000,41.024
1105,1105,1736.000,41.665
1106,1106,1779.000,42.178
1107,1107,1719.000,41.461
1108,1108,1697.000,41.195
1109,1109,1825.000,42.720
1110,1110,1740.000,41.713
1111,1111,1697.000,41.195
1112,1112,1715.000,41.413
1113,1113,1678.000,40.963
1114,1114,1656.000,40.694
1115,1115,1597.000,39.962
1116,1116,1668.000,40.841
1117,1117,1636.000,40.447
1118,1118,1586.000,39.825
1119,1119,1643.000,40.534
1120,1120,1584.000,39.799
1121,1121,1579.000,39.737
1122,1122,1601.000,40.012
1123,1123,1594.000,39.925
1124,1124,1690.000,41.110
1125,1125,1822.000,42.685
1126,1126,1793.000,42.344
1127,1127,1684.000,41.037
1128,1128,1711.000,41.364
1129,1129,1820.000,42.661
1130,1130,1731.000,41.605
1131,1131,1717.000,41.437
1132,1132,1781.000,42.202
1133,1133,1799.000,42.415
1134,1134,1687.000,41.073
1135,1135,1766.000,42.024
1136,1136,1677.000,40.951
1137,1137,1636.000,40.447
1138,1138,1779.000,42.178
1139,1139,1576.000,39.699
1140,1140,1670.000,40.866
1141,1141,1617.000,40.212
1142,1142,1665.000,40.804
1143,1143,1715.000,41.413
1144,1144,1644.000,40.546
1145,1145,1578.000,39.724
1146,1146,1648.000,40.596
1147,1147,1668.000,40.841
1148,1148,1538.000,39.217
1149,1149,1538.000,39.217
1150,1150,1568.000,39.598
1151,1151,1595.000,39.937
1152,1152,1462.000,38.236
1153,1153,1547.000,39.332
1154,1154,1635.000,40.435
1155,1155,1564.000,39.547
1156,1156,1562.000,39.522
1157,1157,1513.000,38.897
1158,1158,1527.000,39.077
1159,1159,1592.000,39.900
1160,1160,1582.000,39.774
1161,1161,1604.000,40.050
1162,1162,1537.000,39.205
1163,1163,1415.000,37.616
1164,1164,1484.000,38.523
1165,1165,1481.000,38.484
1166,1166,1529.000,39.102
1167,1167,1504.000,38.781
1168,1168,1500.000,38.730
1169,1169,1416.000,37.630
1170,1170,1359.000,36.865
1171,1171,1496.000,38.678
1172,1172,1369.000,37.000
1173,1173,1534.000,39.166
1174,1174,1418.000,37.656
1175,1175,1448.000,38.053
1176,1176,1431.000,37.829
1177,1177,1364.000,36.932
1178,1178,1378.000,37.121
1179,1179,1389.000,37.269
1180,1180,1383.000,37.189
1181,1181,1356.000,36.824
1182,1182,1442.000,37.974
1183,1183,1377.000,37.108
1184,1184,1365.000,36.946
1185,1185,1333.000,36.510
1186,1186,1411.000,37.563
1187,1187,1392.000,37.310
1188,1188,1335.000,36.538
1189,1189,1305.000,36.125
1190,1190,1342.000,36.633
1191,1191,1272.000,35.665
1192,1192,1308.000,36.166
1193,1193,1336.000,36.551
1194,1194,1297.000,36.014
1195,1195,1473.000,38.380
1196,1196,1316.000,36.277
1197,1197,1354.000,36.797
1198,1198,1220.000,34.928
1199,1199,1236.000,35.157
1200,1200,1247.000,35.313
1201,1201,1249.000,35.341
1202,1202,1140.000,33.764
1203,1203,1147.000,33.867
1204,1204,1236.000,35.157
1205,1205,1207.000,34.742
1206,1206,1164.000,34.117
1207,1207,1176.000,34.293
1208,1208,1167.000,34.161
1209,1209,1260.000,35.496
1210,1210,1184.000,34.409
1211,1211,1267.000,35.595
1212,1212,1144.000,33.823
1213,1213,1117.000,33.422
1214,1214,1166.000,34.147
1215,1215,1109.000,33.302
1216,1216,1153.000,33.956
1217,1217,1152.000,33.941
1218,1218,1239.000,35.199
1219,1219,1149.000,33.897
1220,1220,1169.000,34.191
1221,1221,1040.000,32.249
1222,1222,1110.000,33.317
1223,1223,1088.000,32.985
1224,1224,1144.000,33.823
1225,1225,1124.000,33.526
1226,1226,1104.000,33.226
1227,1227,1034.000,32.156
1228,1228,1002.000,31.654
1229,1229,1044.000,32.311
1230,1230,1071.000,32.726
1231,1231,1110.000,33.317
1232,1232,1046.000,32.342
1233,1233,1096.000,33.106
1234,1234,1014.000,31.843
1235,1235,1075.000,32.787
1236,1236,1101.000,33.181
1237,1237,974.000,31.209
1238,1238,1057.000,32.512
1239,1239,1068.000,32.680
1240,1240,1083.000,32.909
1241,1241,1022.000,31.969
1242,1242,947.000,30.773
1243,1243,1037.000,32.202
1244,1244,1005.000,31.702
1245,1245,1006.000,31.718
1246,1246,922.000,30.364
1247,1247,1059.000,32.542
1248,1248,978.000,31.273
1249,1249,942.000,30.692
1250,1250,986.000,31.401
1251,1251,958.000,30.952
1252,1252,996.000,31.559
1253,1253,923.000,30.381
1254,1254,910.000,30.166
1255,1255,906.000,30.100
1256,1256,935.000,30.578
1257,1257,925.000,30.414
1258,1258,993.000,31.512
1259,1259,989.000,31.448
1260,1260,1048.000,32.373
1261,1261,873.000,29.547
1262,1262,914.000,30.232
1263,1263,936.000,30.594
1264,1264,888.000,29.799
1265,1265,854.000,29.223
1266,1266,846.000,29.086
1267,1267,881.000,29.682
1268,1268,816.000,28.566
1269,1269,888.000,29.799
1270,1270,885.000,29.749
1271,1271,960.000,30.984
1272,1272,905.000,30.083
1273,1273,890.000,29.833
1274,1274,952.000,30.854
1275,1275,848.000,29.120
1276,1276,946.000,30.757
1277,1277,853.000,29.206
1278,1278,953.000,30.871
1279,1279,857.000,29.275
1280,1280,875.000,29.580
1281,1281,947.000,30.773
1282,1282,895.000,29.917
1283,1283,806.000,28.390
1284,1284,858.000,29.292
1285,1285,868.000,29.462
1286,1286,857.000,29.275
1287,1287,795.000,28.196
1288,1288,933.000,30.545
1289,1289,834.000,28.879
1290,1290,766.000,27.677
1291,1291,830.000,28.810
1292,1292,845.000,29.069
1293,1293,904.000,30.067
1294,1294,868.000,29.462
1295,1295,806.000,28.390
1296,1296,919.000,30.315
1297,1297,927.000,30.447
1298,1298,969.000,31.129
1299,1299,918.000,30.299
1300,1300,905.000,30.083
1301,1301,990.000,31.464
1302,1302,942.000,30.692
1303,1303,1003.000,31.670
1304,1304,1046.000,32.342
1305,1305,932.000,30.529
1306,1306,938.000,30.627
1307,1307,852.000,29.189
1308,1308,935.000,30.578
1309,1309,949.000,30.806
1310,1310,935.000,30.578
1311,1311,951.000,30.838
1312,1312,1006.000,31.718
1313,1313,966.000,31.081
1314,1314,889.000,29.816
1315,1315,856.000,29.257
1316,1316,902.000,30.033
1317,1317,920.000,30.332
1318,1318,902.000,30.033
1319,1319,898.000,29.967
1320,1320,900.000,30.000
1321,1321,905.000,30.083
1322,1322,964.000,31.048
1323,1323,855.000,29.240
1324,1324,893.000,29.883
1325,1325,844.000,29.052
1326,1326,965.000,31.064
1327,1327,817.000,28.583
1328,1328,850.000,29.155
1329,1329,853.000,29.206
1330,1330,804.000,28.355
1331,1331,936.000,30.594
1332,1332,871.000,29.513
1333,1333,814.000,28.531
1334,1334,884.000,29.732
1335,1335,718.000,26.796
1336,1336,795.000,28.196
1337,1337,813.000,28.513
1338,1338,816.000,28.566
1339,1339,828.000,28.775
1340,1340,914.000,30.232
1341,1341,849.000,29.138
1342,1342,863.000,29.377
1343,1343,817.000,28.583
1344,1344,798.000,28.249
1345,1345,895.000,29.917
1346,1346,879.000,29.648
1347,1347,786.000,28.036
1348,1348,735.000,27.111
1349,1349,699.000,26.439
1350,1350,773.000,27.803
1351,1351,728.000,26.981
1352,1352,840.000,28.983
1353,1353,724.000,26.907
1354,1354,719.000,26.814
1355,1355,722.000,26.870
1356,1356,781.000,27.946
1357,1357,726.000,26.944
1358,1358,732.000,27.055
1359,1359,746.000,27.313
1360,1360,761.000,27.586
1361,1361,763.000,27.622
1362,1362,763.000,27.622
1363,1363,725.000,26.926
1364,1364,772.000,27.785
1365,1365,759.000,27.550
1366,1366,695.000,26.363
1367,1367,755.000,27.477
1368,1368,679.000,26.058
1369,1369,753.000,27.441
1370,1370,764.000,27.641
1371,1371,760.000,27.568
1372,1372,761.000,27.586
1373,1373,610.000,24.698
1374,1374,718.000,26.796
1375,1375,747.000,27.331
1376,1376,683.000,26.134
1377,1377,739.000,27.185
1378,1378,730.000,27.019
1379,1379,712.000,26.683
1380,1380,643.000,25.357
1381,1381,719.000,26.814
1382,1382,723.000,26.889
1383,1383,669.000,25.865
1384,1384,766.000,27.677
1385,1385,665.000,25.788
1386,1386,660.000,25.690
1387,1387,688.000,26.230
1388,1388,641.000,25.318
1389,1389,625.000,25.000
1390,1390,673.000,25.942
1391,1391,673.000,25.942
1392,1392,646.000,25.417
1393,1393,601.000,24.515
1394,1394,611.000,24.718
1395,1395,545.000,23.345
1396,1396,610.000,24.698
1397,1397,564.000,23.749
1398,1398,617.000,24.839
1399,1399,603.000,24.556
1400,1400,578.000,24.042
1401,1401,634.000,25.179
1402,1402,499.000,22.338
1403,1403,528.000,22.978
1404,1404,619.000,24.880
1405,1405,573.000,23.937
1406,1406,556.000,23.580
1407,1407,562.000,23.707
1408,1408,592.000,24.331
1409,1409,582.000,24.125
1410,1410,625.000,25.000
1411,1411,583.000,24.145
1412,1412,646.000,25.417
1413,1413,593.000,24.352
1414,1414,664.000,25.768
1415,1415,570.000,23.875
1416,1416,601.000,24.515
1417,1417,560.000,23.664
1418,1418,604.000,24.576
1419,1419,553.000,23.516
1420,1420,539.000,23.216
1421,1421,611.000,24.718
1422,1422,572.000,23.917
1423,1423,530.000,23.022
1424,1424,538.000,23.195
1425,1425,564.000,23.749
1426,1426,534.000,23.108
1427,1427,573.000,23.937
1428,1428,544.000,23.324
1429,1429,614.000,24.779
1430,1430,473.000,21.749
1431,1431,524.000,22.891
1432,1432,508.000,22.539
1433,1433,547.000,23.388
1434,1434,547.000,23.388
1435,1435,551.000,23.473
1436,1436,539.000,23.216
1437,1437,549.000,23.431
1438,1438,496.000,22.271
1439,1439,516.000,22.716
1440,1440,510.000,22.583
1441,1441,495.000,22.249
1442,1442,600.000,24.495
1443,1443,561.000,23.685
1444,1444,524.000,22.891
1445,1445,517.000,22.738
1446,1446,484.000,22.000
1447,1447,493.000,22.204
1448,1448,542.000,23.281
1449,1449,468.000,21.633
1450,1450,470.000,21.679
1451,1451,424.000,20.591
1452,1452,527.000,22.956
1453,1453,453.000,21.284
1454,1454,482.000,21.954
1455,1455,494.000,22.226
1456,1456,503.000,22.428
1457,1457,465.000,21.564
1458,1458,418.000,20.445
1459,1459,526.000,22.935
1460,1460,462.000,21.494
1461,1461,458.000,21.401
1462,1462,484.000,22.000
1463,1463,521.000,22.825
1464,1464,465.000,21.564
1465,1465,497.000,22.293
1466,1466,477.000,21.840
1467,1467,445.000,21.095
1468,1468,466.000,21.587
1469,1469,415.000,20.372
1470,1470,464.000,21.541
1471,1471,429.000,20.712
1472,1472,490.000,22.136
1473,1473,430.000,20.736
1474,1474,494.000,22.226
1475,1475,465.000,21.564
1476,1476,466.000,21.587
1477,1477,411.000,20.273
1478,1478,434.000,20.833
1479,1479,436.000,20.881
1480,1480,475.000,21.794
1481,1481,368.000,19.183
1482,1482,419.000,20.469
1483,1483,435.000,20.857
1484,1484,402.000,20.050
1485,1485,429.000,20.712
1486,1486,445.000,21.095
1487,1487,381.000,19.519
1488,1488,395.000,19.875
1489,1489,451.000,21.237
1490,1490,388.000,19.698
1491,1491,453.000,21.284
1492,1492,402.000,20.050
1493,1493,410.000,20.248
1494,1494,403.000,20.075
1495,1495,410.000,20.248
1496,1496,444.000,21.071
1497,1497,427.000,20.664
1498,1498,432.000,20.785
1499,1499,409.000,20.224
1500,1500,426.000,20.640
1501,1501,448.000,21.166
1502,1502,383.000,19.570
1503,1503,411.000,20.273
1504,1504,433.000,20.809
1505,1505,382.000,19.545
1506,1506,411.000,20.273
1507,1507,378.000,19.442
1508,1508,390.000,19.748
1509,1509,407.000,20.174
1510,1510,455.000,21.331
1511,1511,427.000,20.664
1512,1512,339.000,18.412
1513,1513,412.000,20.298
1514,1514,377.000,19.416
1515,1515,376.000,19.391
1516,1516,369.000,19.209
1517,1517,386.000,19.647
1518,1518,383.000,19.570
1519,1519,378.000,19.442
1520,1520,367.000,19.157
1521,1521,378.000,19.442
1522,1522,402.000,20.050
1523,1523,326.000,18.055
1524,1524,373.000,19.313
1525,1525,414.000,20.347
1526,1526,348.000,18.655
1527,1527,406.000,20.149
1528,1528,318.000,17.833
1529,1529,357.000,18.894
1530,1530,400.000,20.000
1531,1531,317.000,17.804
1532,1532,329.000,18.138
1533,1533,369.000,19.209
1534,1534,384.000,19.596
1535,1535,320.000,17.889
1536,1536,333.000,18.248
1537,1537,334.000,18.276
1538,1538,278.000,16.673
1539,1539,340.000,18.439
1540,1540,372.000,19.287
1541,1541,361.000,19.000
1542,1542,339.000,18.412
1543,1543,307.000,17.521
1544,1544,319.000,17.861
1545,1545,433.000,20.809
1546,1546,353.000,18.788
1547,1547,293.000,17.117
1548,1548,310.000,17.607
1549,1549,312.000,17.664
1550,1550,370.000,19.235
1551,1551,376.000,19.391
1552,1552,387.000,19.672
1553,1553,334.000,18.276
1554,1554,317.000,17.804
1555,1555,332.000,18.221
1556,1556,336.000,18.330
1557,1557,326.000,18.055
1558,1558,332.000,18.221
1559,1559,326.000,18.055
1560,1560,341.000,18.466
1561,1561,332.000,18.221
1562,1562,335.000,18.303
1563,1563,310.000,17.607
1564,1564,301.000,17.349
1565,1565,333.000,18.248
1566,1566,369.000,19.209
1567,1567,353.000,18.788
1568,1568,329.000,18.138
1569,1569,257.000,16.031
1570,1570,330.000,18.166
1571,1571,286.000,16.912
1572,1572,291.000,17.059
1573,1573,360.000,18.974
1574,1574,297.000,17.234
1575,1575,281.000,16.763
1576,1576,325.000,18.028
1577,1577,304.000,17.436
1578,1578,264.000,16.248
1579,1579,314.000,17.720
1580,1580,270.000,16.432
1581,1581,287.000,16.941
1582,1582,360.000,18.974
1583,1583,302.000,17.378
1584,1584,272.000,16.492
1585,1585,280.000,16.733
1586,1586,291.000,17.059
1587,1587,279.000,16.703
1588,1588,305.000,17.464
1589,1589,322.000,17.944
1590,1590,256.000,16.000
1591,1591,211.000,14.526
1592,1592,267.000,16.340
1593,1593,224.000,14.967
1594,1594,248.000,15.748
1595,1595,284.000,16.852
1596,1596,274.000,16.553
1597,1597,264.000,16.248
1598,1598,235.000,15.330
1599,1599,240.000,15.492
1600,1600,239.000,15.460
1601,1601,220.000,14.832
1602,1602,259.000,16.093
1603,1603,268.000,16.371
1604,1604,232.000,15.232
1605,1605,263.000,16.217
1606,1606,266.000,16.310
1607,1607,223.000,14.933
1608,1608,318.000,17.833
1609,1609,240.000,15.492
1610,1610,271.000,16.462
1611,1611,223.000,14.933
1612,1612,264.000,16.248
1613,1613,240.000,15.492
1614,1614,246.000,15.684
1615,1615,255.000,15.969
1616,1616,280.000,16.733
1617,1617,250.000,15.811
1618,1618,231.000,15.199
1619,1619,255.000,15.969
1620,1620,248.000,15.748
1621,1621,223.000,14.933
1622,1622,239.000,15.460
1623,1623,233.000,15.264
1624,1624,196.000,14.000
1625,1625,214.000,14.629
1626,1626,241.000,15.524
1627,1627,283.000,16.823
1628,1628,277.000,16.643
1629,1629,240.000,15.492
1630,1630,231.000,15.199
1631,1631,251.000,15.843
1632,1632,226.000,15.033
1633,1633,249.000,15.780
1634,1634,285.000,16.882
1635,1635,212.000,14.560
1636,1636,247.000,15.716
1637,1637,222.000,14.900
1638,1638,262.000,16.186
1639,1639,266.000,16.310
1640,1640,235.000,15.330
1641,1641,212.000,14.560
1642,1642,205.000,14.318
1643,1643,184.000,13.565
1644,1644,240.000,15.492
1645,1645,240.000,15.492
1646,1646,204.000,14.283
1647,1647,224.000,14.967
1648,1648,192.000,13.856
1649,1649,259.000,16.093
1650,1650,226.000,15.033
1651,1651,222.000,14.900
1652,1652,194.000,13.928
1653,1653,258.000,16.062
1654,1654,278.000,16.673
1655,1655,221.000,14.866
1656,1656,234.000,15.297
1657,1657,226.000,15.033
1658,1658,265.000,16.279
1659,1659,211.000,14.526
1660,1660,224.000,14.967
1661,1661,270.000,16.432
1662,1662,215.000,14.663
1663,1663,209.000,14.457
1664,1664,222.000,14.900
1665,1665,233.000,15.264
1666,1666,218.000,14.765
1667,1667,218.000,14.765
1668,1668,248.000,15.748
1669,1669,180.000,13.416
1670,1670,203.000,14.248
1671,1671,246.000,15.684
1672,1672,192.000,13.856
1673,1673,227.000,15.067
1674,1674,222.000,14.900
1675,1675,201.000,14.177
1676,1676,235.000,15.330
1677,1677,245.000,15.652
1678,1678,219.000,14.799
1679,1679,211.000,14.526
1680,1680,211.000,14.526
1681,1681,212.000,14.560
1682,1682,195.000,13.964
1683,1683,218.000,14.765
1684,1684,188.000,13.711
1685,1685,154.000,12.410
1686,1686,148.000,12.166
1687,1687,176.000,13.266
1688,1688,164.000,12.806
1689,1689,221.000,14.866
1690,1690,199.000,14.107
1691,1691,158.000,12.570
1692,1692,211.000,14.526
1693,1693,181.000,13.454
1694,1694,198.000,14.071
1695,1695,207.000,14.387
1696,1696,201.000,14.177
1697,1697,210.000,14.491
1698,1698,177.000,13.304
1699,1699,194.000,13.928
1700,1700,193.000,13.892
1701,1701,196.000,14.000
1702,1702,217.000,14.731
1703,1703,143.000,11.958
1704,1704,183.000,13.528
1705,1705,191.000,13.820
1706,1706,178.000,13.342
1707,1707,176.000,13.266
1708,1708,173.000,13.153
1709,1709,204.000,14.283
1710,1710,171.000,13.077
1711,1711,161.000,12.689
1712,1712,188.000,13.711
1713,1713,168.000,12.961
1714,1714,147.000,12.124
1715,1715,178.000,13.342
1716,1716,136.000,11.662
1717,1717,178.000,13.342
1718,1718,172.000,13.115
1719,1719,177.000,13.304
1720,1720,158.000,12.570
1721,1721,171.000,13.077
1722,1722,182.000,13.491
1723,1723,199.000,14.107
1724,1724,174.000,13.191
1725,1725,137.000,11.705
1726,1726,163.000,12.767
1727,1727,151.000,12.288
1728,1728,144.000,12.000
1729,1729,180.000,13.416
1730,1730,181.000,13.454
1731,1731,134.000,11.576
1732,1732,141.000,11.874
1733,1733,162.000,12.728
1734,1734,181.000,13.454
1735,1735,179.000,13.379
1736,1736,165.000,12.845
1737,1737,182.000,13.491
1738,1738,155.000,12.450
1739,1739,153.000,12.369
1740,1740,154.000,12.410
1741,1741,156.000,12.490
1742,1742,156.000,12.490
1743,1743,158.000,12.570
1744,1744,174.000,13.191
1745,1745,145.000,12.042
1746,1746,152.000,12.329
1747,1747,154.000,12.410
1748,1748,151.000,12.288
1749,1749,166.000,12.884
1750,1750,156.000,12.490
1751,1751,151.000,12.288
1752,1752,152.000,12.329
1753,1753,152.000,12.329
1754,1754,141.000,11.874
1755,1755,141.000,11.874
1756,1756,137.000,11.705
1757,1757,183.000,13.528
1758,1758,161.000,12.689
1759,1759,135.000,11.619
1760,1760,171.000,13.077
1761,1761,155.000,12.450
1762,1762,126.000,11.225
1763,1763,119.000,10.909
1764,1764,134.000,11.576
1765,1765,145.000,12.042
1766,1766,116.000,10.770
1767,1767,138.000,11.747
1768,1768,142.000,11.916
1769,1769,128.000,11.314
1770,1770,113.000,10.630
1771,1771,141.000,11.874
1772,1772,105.000,10.247
1773,1773,129.000,11.358
1774,1774,150.000,12.247
1775,1775,134.000,11.576
1776,1776,160.000,12.649
1777,1777,164.000,12.806
1778,1778,180.000,13.416
1779,1779,114.000,10.677
1780,1780,132.000,11.489
1781,1781,124.000,11.136
1782,1782,135.000,11.619
1783,1783,142.000,11.916
1784,1784,151.000,12.288
1785,1785,154.000,12.410
1786,1786,126.000,11.225
1787,1787,143.000,11.958
1788,1788,154.000,12.410
1789,1789,140.000,11.832
1790,1790,148.000,12.166
1791,1791,161.000,12.689
1792,1792,142.000,11.916
1793,1793,130.000,11.402
1794,1794,150.000,12.247
1795,1795,180.000,13.416
1796,1796,112.000,10.583
1797,1797,98.000,9.899
1798,1798,125.000,11.180
1799,1799,143.000,11.958
1800,1800,141.000,11.874
1801,1801,113.000,10.630
1802,1802,111.000,10.536
1803,1803,112.000,10.583
1804,1804,119.000,10.909
1805,1805,142.000,11.916
1806,1806,110.000,10.488
1807,1807,138.000,11.747
1808,1808,137.000,11.705
1809,1809,151.000,12.288
1810,1810,153.000,12.369
1811,1811,126.000,11.225
1812,1812,96.000,9.798
1813,1813,119.000,10.909
1814,1814,118.000,10.863
1815,1815,135.000,11.619
1816,1816,122.000,11.045
1817,1817,136.000,11.662
1818,1818,116.000,10.770
1819,1819,141.000,11.874
1820,1820,88.000,9.381
1821,1821,135.000,11.619
1822,1822,107.000,10.344
1823,1823,86.000,9.274
1824,1824,109.000,10.440
1825,1825,126.000,11.225
1826,1826,92.000,9.592
1827,1827,139.000,11.790
1828,1828,108.000,10.392
1829,1829,127.000,11.269
1830,1830,116.000,10.770
1831,1831,141.000,11.874
1832,1832,108.000,10.392
1833,1833,104.000,10.198
1834,1834,121.000,11.000
1835,1835,112.000,10.583
1836,1836,132.000,11.489
1837,1837,100.000,10.000
1838,1838,108.000,10.392
1839,1839,106.000,10.296
1840,1840,121.000,11.000
1841,1841,114.000,10.677
1842,1842,110.000,10.488
1843,1843,100.000,10.000
1844,1844,114.000,10.677
1845,1845,106.000,10.296
1846,1846,124.000,11.136
1847,1847,159.000,12.610
1848,1848,122.000,11.045
1849,1849,95.000,9.747
1850,1850,131.000,11.446
1851,1851,103.000,10.149
1852,1852,89.000,9.434
1853,1853,100.000,10.000
1854,1854,136.000,11.662
1855,1855,107.000,10.344
1856,1856,97.000,9.849
1857,1857,112.000,10.583
1858,1858,93.000,9.644
1859,1859,112.000,10.583
1860,1860,68.000,8.246
1861,1861,89.000,9.434
1862,1862,97.000,9.849
1863,1863,100.000,10.000
1864,1864,113.000,10.630
1865,1865,121.000,11.000
1866,1866,114.000,10.677
1867,1867,108.000,10.392
1868,1868,94.000,9.695
1869,1869,98.000,9.899
1870,1870,97.000,9.849
1871,1871,139.000,11.790
1872,1872,91.000,9.539
1873,1873,120.000,10.954
1874,1874,83.000,9.110
1875,1875,94.000,9.695
1876,1876,89.000,9.434
1877,1877,87.000,9.327
1878,1878,103.000,10.149
1879,1879,119.000,10.909
1880,1880,96.000,9.798
1881,1881,74.000,8.602
1882,1882,94.000,9.695
1883,1883,105.000,10.247
1884,1884,94.000,9.695
1885,1885,79.000,8.888
1886,1886,88.000,9.381
1887,1887,93.000,9.644
1888,1888,79.000,8.888
1889,1889,100.000,10.000
1890,1890,87.000,9.327
1891,1891,112.000,10.583
1892,1892,108.000,10.392
1893,1893,99.000,9.950
1894,1894,91.000,9.539
1895,1895,86.000,9.274
1896,1896,84.000,9.165
1897,1897,103.000,10.149
1898,1898,73.000,8.544
1899,1899,86.000,9.274
1900,1900,95.000,9.747
1901,1901,95.000,9.747
1902,1902,103.000,10.149
1903,1903,119.000,10.909
1904,1904,108.000,10.392
1905,1905,74.000,8.602
1906,1906,76.000,8.718
1907,1907,80.000,8.944
1908,1908,101.000,10.050
1909,1909,87.000,9.327
1910,1910,103.000,10.149
1911,1911,85.000,9.220
1912,1912,83.000,9.110
1913,1913,69.000,8.307
1914,1914,85.000,9.220
1915,1915,107.000,10.344
1916,1916,78.000,8.832
1917,1917,86.000,9.274
1918,1918,62.000,7.874
1919,1919,73.000,8.544
1920,1920,88.000,9.381
1921,1921,104.000,10.198
1922,1922,74.000,8.602
1923,1923,72.000,8.485
1924,1924,94.000,9.695
1925,1925,96.000,9.798
1926,1926,89.000,9.434
1927,1927,75.000,8.660
1928,1928,98.000,9.899
1929,1929,97.000,9.849
1930,1930,79.000,8.888
1931,1931,75.000,8.660
1932,1932,87.000,9.327
1933,1933,53.000,7.280
1934,1934,85.000,9.220
1935,1935,77.000,8.775
1936,1936,71.000,8.426
1937,1937,71.000,8.426
1938,1938,88.000,9.381
1939,1939,73.000,8.544
1940,1940,64.000,8.000
1941,1941,67.000,8.185
1942,1942,65.000,8.062
1943,1943,62.000,7.874
1944,1944,66.000,8.124
1945,1945,102.000,10.100
1946,1946,69.000,8.307
1947,1947,65.000,8.062
1948,1948,89.000,9.434
1949,1949,85.000,9.220
1950,1950,87.000,9.327
1951,1951,84.000,9.165
1952,1952,92.000,9.592
1953,1953,73.000,8.544
1954,1954,71.000,8.426
1955,1955,67.000,8.185
1956,1956,82.000,9.055
1957,1957,79.000,8.888
1958,1958,70.000,8.367
1959,1959,76.000,8.718
1960,1960,99.000,9.950
1961,1961,69.000,8.307
1962,1962,81.000,9.000
1963,1963,60.000,7.746
1964,1964,71.000,8.426
1965,1965,63.000,7.937
1966,1966,84.000,9.165
1967,1967,56.000,7.483
1968,1968,80.000,8.944
1969,1969,73.000,8.544
1970,1970,65.000,8.062
1971,1971,80.000,8.944
1972,1972,63.000,7.937
1973,1973,66.000,8.124
1974,1974,75.000,8.660
1975,1975,62.000,7.874
1976,1976,63.000,7.937
1977,1977,69.000,8.307
1978,1978,63.000,7.937
1979,1979,82.000,9.055
1980,1980,59.000,7.681
1981,1981,61.000,7.810
1982,1982,48.000,6.928
1983,1983,84.000,9.165
1984,1984,74.000,8.602
1985,1985,81.000,9.000
1986,1986,82.000,9.055
1987,1987,67.000,8.185
1988,1988,74.000,8.602
1989,1989,64.000,8.000
1990,1990,43.000,6.557
1991,1991,75.000,8.660
1992,1992,74.000,8.602
1993,1993,70.000,8.367
1994,1994,83.000,9.110
1995,1995,58.000,7.616
1996,1996,47.000,6.856
1997,1997,68.000,8.246
1998,1998,66.000,8.124
1999,1999,48.000,6.928
2000,2000,73.000,8.544
2001,2001,90.000,9.487
2002,2002,63.000,7.937
2003,2003,51.000,7.141
2004,2004,63.000,7.937
2005,2005,65.000,8.062
2006,2006,52.000,7.211
2007,2007,60.000,7.746
2008,2008,42.000,6.481
2009,2009,47.000,6.856
2010,2010,94.000,9.695
2011,2011,65.000,8.062
2012,2012,71.000,8.426
2013,2013,53.000,7.280
2014,2014,70.000,8.367
2015,2015,40.000,6.325
2016,2016,60.000,7.746
2017,2017,58.000,7.616
2018,2018,54.000,7.348
2019,2019,32.000,5.657
2020,2020,63.000,7.937
2021,2021,56.000,7.483
2022,2022,40.000,6.325
2023,2023,46.000,6.782
2024,2024,72.000,8.485
2025,2025,58.000,7.616
2026,2026,56.000,7.483
2027,2027,50.000,7.071
2028,2028,45.000,6.708
2029,2029,64.000,8.000
2030,2030,63.000,7.937
2031,2031,38.000,6.164
2032,2032,44.000,6.633
2033,2033,49.000,7.000
2034,2034,63.000,7.937
2035,2035,36.000,6.000
2036,2036,67.000,8.185
2037,2037,57.000,7.550
2038,2038,52.000,7.211
2039,2039,69.000,8.307
2040,2040,45.000,6.708
2041,2041,59.000,7.681
2042,2042,65.000,8.062
2043,2043,43.000,6.557
2044,2044,68.000,8.246
2045,2045,63.000,7.937
2046,2046,38.000,6.164
2047,2047,46.000,6.782
